target_addr,decoded_instruction_count,decoded_byte_count,run_start,run_end,incoming_call_refs,incoming_data_refs,incoming_computed_refs,source_pointer_addrs,source_function_entries,starts_at_instruction_boundary,starts_with_prepare,contains_dispose,terminating_flow_count,overlaps_defined_data,overlaps_existing_function,candidate_class,adjudication_state
0x00080732,1,2,0x00080732,0x00080733,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00080734,2,4,0x00080734,0x00080737,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00080738,2,4,0x00080738,0x0008073b,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x0008073c,1,2,0x0008073c,0x0008073d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x0008073e,2,4,0x0008073e,0x00080741,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000808fc,7,24,0x000808fc,0x00080913,0,2,0,0x0002197c,0x00080276,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00080cf0,18,48,0x00080cf0,0x00080d1f,0,2,0,0x00021d1c,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00080d1a,2,6,0x00080d1a,0x00080d1f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00080d1c,1,4,0x00080d1c,0x00080d1f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00080d20,18,48,0x00080d20,0x00080d4f,0,2,0,0x00021d20,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00080d4a,2,6,0x00080d4a,0x00080d4f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00080d4c,1,4,0x00080d4c,0x00080d4f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00080d50,22,54,0x00080d50,0x00080d85,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00080d84,1,2,0x00080d84,0x00080d85,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x00080dbe,2,4,0x00080dbe,0x00080dc1,0,3,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00080dc2,2,4,0x00080dc2,0x00080dc5,0,3,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00080dc6,20,52,0x00080dc6,0x00080df9,0,1,0,0x00021cf4,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00080e2a,10,26,0x00080e2a,0x00080e43,0,2,0,,,true,false,false,2,false,false,pointer-referenced-code-run,unresolved
0x00080e3e,2,6,0x00080e3e,0x00080e43,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x00080e70,2,6,0x00080e70,0x00080e75,0,4,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00081096,5,20,0x00081096,0x000810a9,0,1,0,0x00022bec,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00082042,15,40,0x00082042,0x00082069,0,2,0,0x00021ac8,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00082066,1,4,0x00082066,0x00082069,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00086ff0,29,92,0x00086ff0,0x0008704b,0,1,0,,0x0008704c,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00087018,16,52,0x00087018,0x0008704b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087040,3,12,0x00087040,0x0008704b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087048,1,4,0x00087048,0x0008704b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000877e0,29,92,0x000877e0,0x0008783b,0,1,0,,0x0008783c,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00087808,16,52,0x00087808,0x0008783b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087830,3,12,0x00087830,0x0008783b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087838,1,4,0x00087838,0x0008783b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087898,87,248,0x00087898,0x0008798f,0,2,0,0x00028014,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0008791a,6,16,0x0008791a,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0008791e,40,112,0x0008791a,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087956,13,38,0x00087956,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087960,9,28,0x00087960,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087970,11,30,0x0008791a,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0008797c,5,14,0x0008797c,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0008797e,4,12,0x0008797e,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087984,4,10,0x00087984,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087988,3,8,0x00087988,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0008798a,2,6,0x0008798a,0x0008798f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087990,64,186,0x00087990,0x00087a49,0,2,0,0x00028018,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000879ae,56,156,0x000879ae,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000879cc,45,126,0x000879cc,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000879e6,9,30,0x000879e6,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000879fa,29,80,0x000879fa,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087a1c,15,46,0x00087a1c,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087a3a,5,16,0x00087a3a,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087a3c,4,14,0x00087a3c,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087a40,3,10,0x00087a40,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00087a46,1,4,0x00087a46,0x00087a49,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00088024,1,4,0x00088024,0x00088027,0,1,0,,0x00088080,true,true,false,0,false,true,pointer-referenced-code-run,unresolved
0x000884b4,12,44,0x000884b4,0x000884df,0,2,0,0x00028068,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000885ea,2,6,0x000885ea,0x000885ef,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x0008863a,23,70,0x0008863a,0x0008867f,0,2,0,0x00028058,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00088670,5,16,0x00088670,0x0008867f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0008867a,2,6,0x0008867a,0x0008867f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00088680,21,56,0x00088680,0x000886b7,0,1,0,,,true,false,false,3,false,false,pointer-referenced-code-run,unresolved
0x00088698,9,24,0x00088698,0x000886b7,0,0,0,,,true,false,false,2,false,false,orphan-decoded-run,unresolved
0x000886a8,2,4,0x000886a8,0x000886ab,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x000886ac,6,12,0x000886ac,0x000886b7,0,0,0,,,true,false,false,2,false,false,orphan-decoded-run,unresolved
0x000886b4,2,4,0x000886b4,0x000886b7,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x000886b8,12,44,0x000886b8,0x000886e3,0,2,0,0x0002806c,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000887d8,2,6,0x000887d8,0x000887dd,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00088828,23,70,0x00088828,0x0008886d,0,2,0,0x0002805c,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0008885e,5,16,0x0008885e,0x0008886d,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00088868,2,6,0x00088868,0x0008886d,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0008886e,21,56,0x0008886e,0x000888a5,0,1,0,,,true,false,false,3,false,false,pointer-referenced-code-run,unresolved
0x00088886,9,24,0x00088886,0x000888a5,0,0,0,,,true,false,false,2,false,false,orphan-decoded-run,unresolved
0x00088896,2,4,0x00088896,0x00088899,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x0008889a,6,12,0x0008889a,0x000888a5,0,0,0,,,true,false,false,2,false,false,orphan-decoded-run,unresolved
0x000888a2,2,4,0x000888a2,0x000888a5,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x000888a6,12,44,0x000888a6,0x000888d1,0,2,0,0x00028070,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000889c6,2,6,0x000889c6,0x000889cb,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00088a16,23,70,0x00088a16,0x00088a5b,0,2,0,0x00028060,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00088a4c,5,16,0x00088a4c,0x00088a5b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00088a56,2,6,0x00088a56,0x00088a5b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00088a5c,21,56,0x00088a5c,0x00088a93,0,1,0,,,true,false,false,3,false,false,pointer-referenced-code-run,unresolved
0x00088a74,9,24,0x00088a74,0x00088a93,0,0,0,,,true,false,false,2,false,false,orphan-decoded-run,unresolved
0x00088a84,2,4,0x00088a84,0x00088a87,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x00088a88,6,12,0x00088a88,0x00088a93,0,0,0,,,true,false,false,2,false,false,orphan-decoded-run,unresolved
0x00088a90,2,4,0x00088a90,0x00088a93,0,0,0,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x00089742,33,102,0x00089742,0x000897a7,0,1,0,,0x000897f4,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0008979a,4,14,0x0008979a,0x000897a7,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000897a0,2,8,0x000897a0,0x000897a7,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000897a4,1,4,0x000897a4,0x000897a7,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000897a8,24,76,0x000897a8,0x000897f3,0,1,0,,0x000897f4,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000897e6,4,14,0x000897e6,0x000897f3,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000897ec,2,8,0x000897ec,0x000897f3,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000897f0,1,4,0x000897f0,0x000897f3,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00089cb8,31,90,0x00089cb8,0x00089d11,0,1,0,,0x00089d12,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00089cd2,23,64,0x00089cd2,0x00089d11,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00089cdc,18,50,0x00089cdc,0x00089d11,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00089cfa,8,20,0x00089cfa,0x00089d11,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00089d04,4,10,0x00089d04,0x00089d11,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00089d08,3,10,0x00089d08,0x00089d11,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00089d0c,2,6,0x00089d0c,0x00089d11,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0008a768,3,12,0x0008a768,0x0008a773,0,2,0,0x0002585c;0x00025868,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0008a774,4,14,0x0008a774,0x0008a781,0,1,0,0x00025860,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0008a782,4,14,0x0008a782,0x0008a78f,0,1,0,0x0002586c,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0008dca2,1,2,0x0008dca2,0x0008dca3,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x0008de7e,2,4,0x0008de7e,0x0008de81,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x0008f1e0,2,4,0x0008f1e0,0x0008f1e3,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x00090000,3,10,0x00090000,0x00090009,0,16,0,,0x000836b4,true,false,true,1,false,false,pointer-referenced-code-run,unresolved
0x00090024,23,66,0x00090024,0x00090065,0,0,0,,,true,false,false,0,false,true,orphan-decoded-run,unresolved
0x0009004a,9,28,0x0009004a,0x00090065,0,0,0,,,true,false,false,0,false,true,orphan-decoded-run,unresolved
0x00090050,7,22,0x00090050,0x00090065,0,0,0,,,true,false,false,0,false,true,orphan-decoded-run,unresolved
0x0009005c,3,10,0x0009005c,0x00090065,0,0,0,,,true,false,false,0,false,true,orphan-decoded-run,unresolved
0x000934a2,12,34,0x000934a2,0x000934c3,0,2,0,0x00026210,0x00092432;0x00092744,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000934be,2,6,0x000934be,0x000934c3,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000934c4,12,34,0x000934c4,0x000934e5,0,2,0,0x0002622c,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000934e0,2,6,0x000934e0,0x000934e5,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000934e6,12,34,0x000934e6,0x00093507,0,2,0,0x00026248,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00093502,2,6,0x00093502,0x00093507,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00093508,12,34,0x00093508,0x00093529,0,2,0,0x00026264,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00093524,2,6,0x00093524,0x00093529,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0009352a,12,34,0x0009352a,0x0009354b,0,2,0,0x00026280,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00093546,2,6,0x00093546,0x0009354b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0009354c,8,22,0x0009354c,0x00093561,0,2,0,0x00026214,0x00092788,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0009355c,2,6,0x0009355c,0x00093561,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00093562,8,22,0x00093562,0x00093577,0,2,0,0x00026230,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00093572,2,6,0x00093572,0x00093577,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00093578,8,22,0x00093578,0x0009358d,0,2,0,0x0002624c,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00093588,2,6,0x00093588,0x0009358d,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0009358e,8,22,0x0009358e,0x000935a3,0,2,0,0x00026268,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0009359e,2,6,0x0009359e,0x000935a3,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000935a4,8,22,0x000935a4,0x000935b9,0,2,0,0x00026284,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000935b4,2,6,0x000935b4,0x000935b9,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x00094026,5,18,0x00094026,0x00094037,0,1,0,0x00025d30,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x00094930,27,76,0x00094930,0x0009497b,0,2,0,0x000262d8,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x0009493a,24,66,0x0009493a,0x0009497b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0009496a,24,66,0x0009493a,0x0009497b,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x0009532e,3,10,0x0009532e,0x00095337,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af194,18,44,0x000af194,0x000af1bf,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af1bc,2,4,0x000af1bc,0x000af1bf,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af24e,4,12,0x000af24e,0x000af259,0,1,0,,0x000c0d94,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af262,4,12,0x000af262,0x000af26d,0,1,0,,0x000c0d94,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af276,4,12,0x000af276,0x000af281,0,1,0,,0x000c0d94,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af36a,5,10,0x000af36a,0x000af373,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af3ae,5,10,0x000af3ae,0x000af3b7,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af3f2,5,10,0x000af3f2,0x000af3fb,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af436,5,10,0x000af436,0x000af43f,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af47a,5,10,0x000af47a,0x000af483,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af4be,5,10,0x000af4be,0x000af4c7,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af502,5,10,0x000af502,0x000af50b,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af546,5,10,0x000af546,0x000af54f,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af66a,15,34,0x000af66a,0x000af68b,0,1,0,,0x000c4ce0,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af680,6,12,0x000af680,0x000af68b,0,2,0,,0x000c4cfa,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000af884,6,12,0x000af884,0x000af88f,0,1,0,,0x000c4d9c,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000afaf6,3,6,0x000afaf6,0x000afafb,0,1,0,,0x000c5050,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000afb1a,3,6,0x000afb1a,0x000afb1f,0,1,0,,0x000c5050,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000afb62,3,6,0x000afb62,0x000afb67,0,1,0,,0x000c511a,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b0942,1,2,0x000b0942,0x000b0943,0,2,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b0ab0,1,2,0x000b0ab0,0x000b0ab1,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b17d2,3,12,0x000b17d2,0x000b17dd,0,2,0,0x000aeb10,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b17de,18,58,0x000b17de,0x000b1817,0,2,0,0x000aeb14,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b1904,1,2,0x000b1904,0x000b1905,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b1906,1,2,0x000b1906,0x000b1907,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b1992,10,32,0x000b1992,0x000b19b1,0,2,0,0x000aeb20,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b19b2,1,2,0x000b19b2,0x000b19b3,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b1ab8,59,186,0x000b1ab8,0x000b1b71,0,2,0,0x000aeb38,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b1b72,1,2,0x000b1b72,0x000b1b73,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b1bf2,1,2,0x000b1bf2,0x000b1bf3,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b1bf4,1,2,0x000b1bf4,0x000b1bf5,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b1e92,5,18,0x000b1e92,0x000b1ea3,0,2,0,0x000aeb28,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b1ea0,1,4,0x000b1ea0,0x000b1ea3,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000b1f14,9,32,0x000b1f14,0x000b1f33,0,2,0,0x000aeb2c,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b2004,2,6,0x000b2004,0x000b2009,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b200a,4,16,0x000b200a,0x000b2019,0,2,0,0x000aeb34,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b213a,1,2,0x000b213a,0x000b213b,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000b3b48,2,6,0x000b3b48,0x000b3b4d,0,1,1,,0x000b3aee,true,false,false,0,false,true,pointer-referenced-code-run,unresolved
0x000b3b4e,2,6,0x000b3b4e,0x000b3b53,0,1,1,,0x000b3aee,true,false,false,0,false,true,pointer-referenced-code-run,unresolved
0x000b3b54,2,6,0x000b3b54,0x000b3b59,0,1,1,,0x000b3aee,true,false,false,0,false,true,pointer-referenced-code-run,unresolved
0x000b3b5a,2,6,0x000b3b5a,0x000b3b5f,0,1,1,,0x000b3aee,true,false,false,0,false,true,pointer-referenced-code-run,unresolved
0x000b7c20,1,2,0x000b7c20,0x000b7c21,0,0,1,,,true,false,false,1,false,false,orphan-decoded-run,unresolved
0x000b895a,27,88,0x000b895a,0x000b89b1,0,3,0,0x000aecb8;0x000aecbc,0x000b893e,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000b89a4,3,10,0x000b89a4,0x000b89b1,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000b89aa,2,8,0x000b89aa,0x000b89b1,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000b89ae,1,4,0x000b89ae,0x000b89b1,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000b89b2,7,24,0x000b89b2,0x000b89c9,0,1,0,0x000aecd8,,true,true,true,1,false,false,pointer-referenced-code-run,unresolved
0x000c8000,17,48,0x000c8000,0x000c802f,0,1,0,,,true,false,true,1,false,false,pointer-referenced-code-run,unresolved
0x000c8010,9,32,0x000c8010,0x000c802f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000c8014,7,28,0x000c8014,0x000c802f,0,0,0,,,true,false,true,1,false,false,orphan-decoded-run,unresolved
0x000cd744,5,10,0x000cd744,0x000cd74d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cd788,5,10,0x000cd788,0x000cd791,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cd7cc,5,10,0x000cd7cc,0x000cd7d5,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cd810,5,10,0x000cd810,0x000cd819,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cd964,5,10,0x000cd964,0x000cd96d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cd9a8,5,10,0x000cd9a8,0x000cd9b1,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cd9ec,5,10,0x000cd9ec,0x000cd9f5,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cdb84,5,10,0x000cdb84,0x000cdb8d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cdbc8,5,10,0x000cdbc8,0x000cdbd1,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cdc0c,5,10,0x000cdc0c,0x000cdc15,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cdda4,5,10,0x000cdda4,0x000cddad,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cdde8,4,8,0x000cdde8,0x000cddef,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cde2c,5,10,0x000cde2c,0x000cde35,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cdfc4,5,10,0x000cdfc4,0x000cdfcd,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce008,5,10,0x000ce008,0x000ce011,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce04c,5,10,0x000ce04c,0x000ce055,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce1e4,5,10,0x000ce1e4,0x000ce1ed,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce228,5,10,0x000ce228,0x000ce231,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce26c,5,10,0x000ce26c,0x000ce275,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce404,5,10,0x000ce404,0x000ce40d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce448,5,10,0x000ce448,0x000ce451,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce48c,5,10,0x000ce48c,0x000ce495,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce624,5,10,0x000ce624,0x000ce62d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce668,5,10,0x000ce668,0x000ce671,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce6ac,5,10,0x000ce6ac,0x000ce6b5,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce844,5,10,0x000ce844,0x000ce84d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce888,5,10,0x000ce888,0x000ce891,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ce8cc,5,10,0x000ce8cc,0x000ce8d5,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cea64,5,10,0x000cea64,0x000cea6d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ceaa8,5,10,0x000ceaa8,0x000ceab1,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000ceaec,5,10,0x000ceaec,0x000ceaf5,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cec84,5,10,0x000cec84,0x000cec8d,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
0x000cecc8,5,10,0x000cecc8,0x000cecd1,0,1,0,,,true,false,false,1,false,false,pointer-referenced-code-run,unresolved
