row_kind,rx_pdu_id,acceptance_index,can_id,can_format,frame_length,com_length,timeout_ticks,com_flags,com_buf_off,com_buf_ram,acceptance_filter_route,rx_callback,unpacker,validity_state_ram,update_counter_ram,pdu_first_consumer,secoc_envelope,signal_id,signal_property,wire_field,endianness,bit_length,start_arg,signed,dest_kind,dest,dest_width,signal_update_state,first_consumer,evidence_status,call_site,notes
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,227,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5354,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,41,35,0x423,classic,1,1,603,0x0C,343,0xFEBE4BA0,rule[35] hw_label=44 route=2,0x7C640,0x4AE6E,0xFEBE52F5,0xFEBE5355,0x4AE6E,no,228,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5355,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,41,35,0x423,classic,1,1,603,0x0C,343,0xFEBE4BA0,rule[35] hw_label=44 route=2,0x7C640,0x4AE6E,0xFEBE52F5,0xFEBE5355,0x4AE6E,no,229,0,B0[4],big,1,4,0,ram,0xFEBE8027,1,shares PDU update counter 0xFEBE5355,0x56FC2,recovered,0x4AE9C,extract=bitfield; buf_off=343; evidence_window=0x4AE6E-0x4AE9C; body_sha256=9af5fc8c783ce158…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,230,0,B0[7],big,1,7,0,ram,0xFEBE803A,1,shares PDU update counter 0xFEBE5356,0x56FC2,recovered,0x4AF9A,extract=bitfield; buf_off=344; evidence_window=0x4AF5A-0x4AF9A; body_sha256=d6a5a51410fcc58f…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,231,0,B0/start0/len15,big,15,0,0,ram,0xFEBE802A,2,shares PDU update counter 0xFEBE5356,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4AEEA,extract=bitfield; buf_off=344; evidence_window=0x4AEB8-0x4AEEA; body_sha256=d6a5a51410fcc58f…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,232,0,B2[7],big,1,7,0,ram,0xFEBE803B,1,shares PDU update counter 0xFEBE5356,0x56FC2,recovered,0x4AFB4,extract=bitfield; buf_off=346; evidence_window=0x4AF74-0x4AFB4; body_sha256=d6a5a51410fcc58f…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,233,0,B2/start0/len15,big,15,0,0,ram,0xFEBE802C,2,shares PDU update counter 0xFEBE5356,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4AF16,extract=bitfield; buf_off=346; evidence_window=0x4AED6-0x4AF16; body_sha256=d6a5a51410fcc58f…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,234,0,B4[7],big,1,7,0,ram,0xFEBE803C,1,shares PDU update counter 0xFEBE5356,0x56FC2,recovered,0x4AFCE,extract=bitfield; buf_off=348; evidence_window=0x4AF8E-0x4AFCE; body_sha256=d6a5a51410fcc58f…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,235,0,B4/start0/len15,big,15,0,0,ram,0xFEBE802E,2,shares PDU update counter 0xFEBE5356,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4AF42,extract=bitfield; buf_off=348; evidence_window=0x4AF02-0x4AF42; body_sha256=d6a5a51410fcc58f…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,236,0,B6[7],big,1,7,0,ram,0xFEBE803D,1,shares PDU update counter 0xFEBE5356,0x56FC2,recovered,0x4AFE8,extract=bitfield; buf_off=350; evidence_window=0x4AFA8-0x4AFE8; body_sha256=d6a5a51410fcc58f…
signal,42,36,0xAA,classic,8,8,6,0x0C,344,0xFEBE4BA1,rule[36] hw_label=45 route=2,0x7C640,0x4AEB8,0xFEBE52F6,0xFEBE5356,0x4AEB8,no,237,0,B6/start0/len15,big,15,0,0,ram,0xFEBE8030,2,shares PDU update counter 0xFEBE5356,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4AF6E,extract=bitfield; buf_off=350; evidence_window=0x4AF2E-0x4AF6E; body_sha256=d6a5a51410fcc58f…
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,238,0,B0[7],big,1,7,0,ram,0xFEBE8043,1,shares PDU update counter 0xFEBE5357,0x56FC2,recovered,0x4B04C,extract=bitfield; buf_off=352; evidence_window=0x4B00C-0x4B04C; body_sha256=1b0046b6dd8a243f…
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,239,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,240,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,241,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,242,0,B0[3],big,1,3,0,ram,0xFEBE8042,1,shares PDU update counter 0xFEBE5357,0x56FC2,recovered,0x4B032,extract=bitfield; buf_off=352; evidence_window=0x4B004-0x4B032; body_sha256=1b0046b6dd8a243f…
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,243,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,244,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,245,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,246,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,247,0,B2[3],big,1,3,0,ram,0xFEBE8046,1,shares PDU update counter 0xFEBE5357,0x56FC2,recovered,0x4B066,extract=bitfield; buf_off=354; evidence_window=0x4B026-0x4B066; body_sha256=1b0046b6dd8a243f…
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,248,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,249,0,B2/start0/len10,big,10,0,0,ram,0xFEBE8040,2,shares PDU update counter 0xFEBE5357,0x56FC2,recovered,0x4B080,extract=bitfield; buf_off=354; evidence_window=0x4B040-0x4B080; body_sha256=1b0046b6dd8a243f…
signal,43,37,0x101,classic,8,8,12,0x0C,352,0xFEBE4BA9,rule[37] hw_label=46 route=2,0x7C640,0x4B004,0xFEBE52F7,0xFEBE5357,0x4B004,no,250,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5357,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,44,38,0xD5,classic,8,8,12,0x0C,360,0xFEBE4BB1,rule[38] hw_label=47 route=2,0x7C640,0x4B09C,0xFEBE52F8,0xFEBE5358,0x4B09C,no,251,0,B0[3],big,1,3,0,ram,0xFEBE804C,1,shares PDU update counter 0xFEBE5358,0x56FC2,recovered,0x4B106,extract=bitfield; buf_off=360; evidence_window=0x4B0C6-0x4B106; body_sha256=182cc9073ee7df71…
signal,44,38,0xD5,classic,8,8,12,0x0C,360,0xFEBE4BB1,rule[38] hw_label=47 route=2,0x7C640,0x4B09C,0xFEBE52F8,0xFEBE5358,0x4B09C,no,252,0,B1..B2 BE16,big,16,0,1,ram,0xFEBE8048,2,shares PDU update counter 0xFEBE5358,0x56FC2,recovered,0x4B0CE,extract=bitfield; buf_off=361; evidence_window=0x4B09C-0x4B0CE; body_sha256=182cc9073ee7df71…
signal,44,38,0xD5,classic,8,8,12,0x0C,360,0xFEBE4BB1,rule[38] hw_label=47 route=2,0x7C640,0x4B09C,0xFEBE52F8,0xFEBE5358,0x4B09C,no,253,0,B3..B4 BE16,big,16,0,1,ram,0xFEBE804A,2,shares PDU update counter 0xFEBE5358,0x56FC2,recovered,0x4B0EC,extract=bitfield; buf_off=363; evidence_window=0x4B0AC-0x4B0EC; body_sha256=182cc9073ee7df71…
signal,44,38,0xD5,classic,8,8,12,0x0C,360,0xFEBE4BB1,rule[38] hw_label=47 route=2,0x7C640,0x4B09C,0xFEBE52F8,0xFEBE5358,0x4B09C,no,254,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5358,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,255,0,B0[7:3],big,5,3,0,ram,0xFEBE804F,1,shares PDU update counter 0xFEBE5359,0x56FC2,recovered,0x4B150,extract=bitfield; buf_off=368; evidence_window=0x4B122-0x4B150; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,256,0,B0[2],big,1,2,0,ram,0xFEBE8050,1,shares PDU update counter 0xFEBE5359,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B16A,extract=bitfield; buf_off=368; evidence_window=0x4B12A-0x4B16A; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,257,0,B0[1],big,1,1,0,ram,0xFEBE8051,1,shares PDU update counter 0xFEBE5359,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B184,extract=bitfield; buf_off=368; evidence_window=0x4B144-0x4B184; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,258,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5359,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,259,0,B1[7:2],big,6,2,0,ram,0xFEBE8052,1,shares PDU update counter 0xFEBE5359,0x56FC2,recovered,0x4B19E,extract=bitfield; buf_off=369; evidence_window=0x4B15E-0x4B19E; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,260,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5359,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,261,0,B1[0],big,1,0,0,ram,0xFEBE8053,1,shares PDU update counter 0xFEBE5359,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B1B8,extract=bitfield; buf_off=369; evidence_window=0x4B178-0x4B1B8; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,262,0,B2[7],big,1,7,0,ram,0xFEBE8054,1,shares PDU update counter 0xFEBE5359,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B1D2,extract=bitfield; buf_off=370; evidence_window=0x4B192-0x4B1D2; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,263,0,B2[6],big,1,6,0,ram,0xFEBE8055,1,shares PDU update counter 0xFEBE5359,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B1EC,extract=bitfield; buf_off=370; evidence_window=0x4B1AC-0x4B1EC; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,264,0,B2[5],big,1,5,0,ram,0xFEBE8056,1,shares PDU update counter 0xFEBE5359,0x56FC2,recovered,0x4B206,extract=bitfield; buf_off=370; evidence_window=0x4B1C6-0x4B206; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,265,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5359,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,266,0,B2[3:0],big,4,0,0,ram,0xFEBE8059,1,shares PDU update counter 0xFEBE5359,0x56FC2,recovered,0x4B220,extract=bitfield; buf_off=370; evidence_window=0x4B1E0-0x4B220; body_sha256=15a9b7394f0ba10c…
signal,45,39,0x13B,classic,8,8,18,0x0C,368,0xFEBE4BB9,rule[39] hw_label=48 route=2,0x7C640,0x4B122,0xFEBE52F9,0xFEBE5359,0x4B122,no,267,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5359,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,268,0,B0[7],big,1,7,0,ram,0xFEBE8066,1,shares PDU update counter 0xFEBE535A,0x56FC2,recovered,0x4B26E,extract=bitfield; buf_off=376; evidence_window=0x4B23C-0x4B26E; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,269,0,B0[6],big,1,6,0,ram,0xFEBE8067,1,shares PDU update counter 0xFEBE535A,0x56FC2,recovered,0x4B288,extract=bitfield; buf_off=376; evidence_window=0x4B248-0x4B288; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,270,0,B0/start0/len10,big,10,0,0,ram,0xFEBE805A,2,shares PDU update counter 0xFEBE535A,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B2A2,extract=bitfield; buf_off=376; evidence_window=0x4B262-0x4B2A2; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,271,0,B2[7],big,1,7,0,ram,0xFEBE8068,1,shares PDU update counter 0xFEBE535A,0x56FC2,recovered,0x4B2CE,extract=bitfield; buf_off=378; evidence_window=0x4B28E-0x4B2CE; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,272,0,B2[6],big,1,6,0,ram,0xFEBE8069,1,shares PDU update counter 0xFEBE535A,0x56FC2,recovered,0x4B2E8,extract=bitfield; buf_off=378; evidence_window=0x4B2A8-0x4B2E8; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,273,0,B2/start0/len10,big,10,0,0,ram,0xFEBE805C,2,shares PDU update counter 0xFEBE535A,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B302,extract=bitfield; buf_off=378; evidence_window=0x4B2C2-0x4B302; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,274,0,B4[7],big,1,7,0,ram,0xFEBE806A,1,shares PDU update counter 0xFEBE535A,0x56FC2,recovered,0x4B32E,extract=bitfield; buf_off=380; evidence_window=0x4B2EE-0x4B32E; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,275,0,B4[6],big,1,6,0,ram,0xFEBE806B,1,shares PDU update counter 0xFEBE535A,0x56FC2,recovered,0x4B348,extract=bitfield; buf_off=380; evidence_window=0x4B308-0x4B348; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,276,0,B4/start0/len10,big,10,0,0,ram,0xFEBE805E,2,shares PDU update counter 0xFEBE535A,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B362,extract=bitfield; buf_off=380; evidence_window=0x4B322-0x4B362; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,277,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE535A,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,278,0,B28[7:4],big,4,4,0,ram,0xFEBE806C,1,shares PDU update counter 0xFEBE535A,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B38E,extract=bitfield; buf_off=404; evidence_window=0x4B34E-0x4B38E; body_sha256=0b5969924482d72a…
signal,46,40,0x90,fd,32,32,6,0x0C,376,0xFEBE4BC1,rule[40] hw_label=49 route=2,0x7C640,0x4B23C,0xFEBE52FA,0xFEBE535A,0x4B23C,yes,279,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE535A,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,280,0,B0[7],big,1,7,0,ram,0xFEBE8076,1,shares PDU update counter 0xFEBE535B,0x354E6,recovered,0x4B418,extract=bitfield; buf_off=408; evidence_window=0x4B3D8-0x4B418; body_sha256=8f85c500735112fe…
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,281,0,B0[6],big,1,6,0,ram,0xFEBE8077,1,shares PDU update counter 0xFEBE535B,0x56FC2,recovered,0x4B432,extract=bitfield; buf_off=408; evidence_window=0x4B3F2-0x4B432; body_sha256=8f85c500735112fe…
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,282,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE535B,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,283,0,B1..B2 BE16,big,16,0,0,ram,0xFEBE8070,2,shares PDU update counter 0xFEBE535B,0x52D3C,recovered,0x4B3E2,extract=bitfield; buf_off=409; evidence_window=0x4B3AA-0x4B3E2; body_sha256=8f85c500735112fe…
