entry_addr,body_bytes,name,name_source,is_thunk,calling_convention,caller_count,callee_count,root_kind,ram_ref_count,mmio_ref_count,codeflash_data_ref_count,string_ref_count,subsystem,evidence_grade
0x000bb8da,2,FUN_000bb8da,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bb8dc,2,FUN_000bb8dc,DEFAULT,false,__stdcall,2,0,,0,0,0,0,application,recovered
0x000bb8de,114,FUN_000bb8de,DEFAULT,false,__stdcall,1,0,,16,0,0,0,application,recovered
0x000bb950,2,FUN_000bb950,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bb952,2,FUN_000bb952,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bb954,2,FUN_000bb954,DEFAULT,false,__stdcall,2,0,,0,0,0,0,application,recovered
0x000bb956,114,FUN_000bb956,DEFAULT,false,__stdcall,1,0,,16,0,0,0,application,recovered
0x000bb9c8,2,FUN_000bb9c8,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bb9ca,2,FUN_000bb9ca,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bb9cc,30,FUN_000bb9cc,DEFAULT,false,__stdcall,2,0,,4,0,0,0,application,recovered
0x000bb9ea,2,FUN_000bb9ea,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bb9ec,2,FUN_000bb9ec,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bb9ee,100,FUN_000bb9ee,DEFAULT,false,__stdcall,2,1,,12,0,0,0,application,recovered
0x000bba52,2,FUN_000bba52,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bba54,56,FUN_000bba54,DEFAULT,false,__stdcall,1,1,,2,0,2,0,application,recovered
0x000bba8c,118,FUN_000bba8c,DEFAULT,false,__stdcall,1,0,,8,0,0,0,application,recovered
0x000bbb02,106,FUN_000bbb02,DEFAULT,false,__stdcall,1,0,,8,0,0,0,application,recovered
0x000bbb6c,30,FUN_000bbb6c,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbb8a,232,FUN_000bbb8a,DEFAULT,false,__stdcall,1,1,,16,0,0,0,application,recovered
0x000bbc72,82,FUN_000bbc72,DEFAULT,false,__stdcall,2,3,,3,0,0,0,application,recovered
0x000bbcc4,36,FUN_000bbcc4,DEFAULT,false,__stdcall,1,1,,2,0,0,0,application,recovered
0x000bbce8,2,FUN_000bbce8,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbcea,58,FUN_000bbcea,DEFAULT,false,__stdcall,1,1,,8,0,0,0,application,recovered
0x000bbd24,132,FUN_000bbd24,DEFAULT,false,__stdcall,1,3,,6,0,3,0,application,recovered
0x000bbda8,50,FUN_000bbda8,DEFAULT,false,__stdcall,1,0,,5,0,0,0,application,recovered
0x000bbdda,102,FUN_000bbdda,DEFAULT,false,__stdcall,1,0,,8,0,0,0,application,recovered
0x000bbe40,28,FUN_000bbe40,DEFAULT,false,__stdcall,2,3,,2,0,0,0,application,recovered
0x000bbe5c,2,FUN_000bbe5c,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbe5e,2,FUN_000bbe5e,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbe60,20,FUN_000bbe60,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x000bbe74,78,FUN_000bbe74,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000bbec2,16,FUN_000bbec2,DEFAULT,false,__stdcall,2,2,,0,0,0,0,application,recovered
0x000bbed2,2,FUN_000bbed2,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbed4,2,FUN_000bbed4,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbed6,52,FUN_000bbed6,DEFAULT,false,__stdcall,2,1,,5,0,0,0,application,recovered
0x000bbf0a,2,FUN_000bbf0a,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbf0c,2,FUN_000bbf0c,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bbf0e,462,FUN_000bbf0e,DEFAULT,false,__stdcall,2,1,,19,0,3,0,application,recovered
0x000bc0dc,24,FUN_000bc0dc,DEFAULT,false,__stdcall,2,0,,4,0,0,0,application,recovered
0x000bc0f4,24,FUN_000bc0f4,DEFAULT,false,__stdcall,2,0,,4,0,0,0,application,recovered
0x000bc10c,16,FUN_000bc10c,DEFAULT,false,__stdcall,1,2,,0,0,0,0,application,recovered
0x000bc11c,2,FUN_000bc11c,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc11e,78,FUN_000bc11e,DEFAULT,false,__stdcall,1,0,,7,0,1,0,application,recovered
0x000bc16c,86,FUN_000bc16c,DEFAULT,false,__stdcall,1,0,,7,0,1,0,application,recovered
0x000bc1c2,78,FUN_000bc1c2,DEFAULT,false,__stdcall,1,0,,6,0,1,0,application,recovered
0x000bc210,78,FUN_000bc210,DEFAULT,false,__stdcall,1,0,,6,0,1,0,application,recovered
0x000bc25e,78,FUN_000bc25e,DEFAULT,false,__stdcall,1,0,,6,0,1,0,application,recovered
0x000bc2ac,86,FUN_000bc2ac,DEFAULT,false,__stdcall,1,0,,7,0,1,0,application,recovered
0x000bc302,78,FUN_000bc302,DEFAULT,false,__stdcall,1,0,,6,0,1,0,application,recovered
0x000bc350,70,FUN_000bc350,DEFAULT,false,__stdcall,1,0,,5,0,1,0,application,recovered
0x000bc396,20,FUN_000bc396,DEFAULT,false,__stdcall,1,3,,0,0,0,0,application,recovered
0x000bc3aa,10,FUN_000bc3aa,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x000bc3b4,86,FUN_000bc3b4,DEFAULT,false,__stdcall,1,0,,7,0,1,0,application,recovered
0x000bc40a,6,FUN_000bc40a,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000bc410,76,FUN_000bc410,DEFAULT,false,__stdcall,2,11,,1,0,1,0,application,recovered
0x000bc45c,2,FUN_000bc45c,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc45e,2,FUN_000bc45e,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc460,36,FUN_000bc460,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x000bc484,156,FUN_000bc484,DEFAULT,false,__stdcall,1,1,,11,0,0,0,application,recovered
0x000bc520,16,FUN_000bc520,DEFAULT,false,__stdcall,2,2,,0,0,0,0,application,recovered
0x000bc530,2,FUN_000bc530,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc532,34,FUN_000bc532,DEFAULT,false,__stdcall,1,0,,7,0,0,0,application,recovered
0x000bc554,104,FUN_000bc554,DEFAULT,false,__stdcall,1,1,,5,0,2,0,application,recovered
0x000bc5bc,228,FUN_000bc5bc,DEFAULT,false,__stdcall,1,3,,8,0,6,0,application,recovered
0x000bc6a0,16,FUN_000bc6a0,DEFAULT,false,__stdcall,2,2,,0,0,0,0,application,recovered
0x000bc6b0,2,FUN_000bc6b0,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc6b2,28,FUN_000bc6b2,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x000bc6ce,66,FUN_000bc6ce,DEFAULT,false,__stdcall,2,0,,4,0,0,0,application,recovered
0x000bc710,14,FUN_000bc710,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000bc71e,10,FUN_000bc71e,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000bc728,2,FUN_000bc728,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc72a,2,FUN_000bc72a,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc72c,54,FUN_000bc72c,DEFAULT,false,__stdcall,2,1,,5,0,0,0,application,recovered
0x000bc762,2,FUN_000bc762,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc764,2,FUN_000bc764,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc766,208,FUN_000bc766,DEFAULT,false,__stdcall,2,1,,14,0,4,0,application,recovered
0x000bc836,2,FUN_000bc836,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc838,2,FUN_000bc838,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc83a,66,FUN_000bc83a,DEFAULT,false,__stdcall,1,0,,1,0,2,0,application,recovered
0x000bc87c,158,FUN_000bc87c,DEFAULT,false,__stdcall,1,1,,6,0,2,0,application,recovered
0x000bc91a,168,FUN_000bc91a,DEFAULT,false,__stdcall,1,2,,10,0,2,0,application,recovered
0x000bc9c2,22,FUN_000bc9c2,DEFAULT,false,__stdcall,2,1,,1,0,0,0,application,recovered
0x000bc9d8,2,FUN_000bc9d8,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc9da,2,FUN_000bc9da,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bc9dc,76,FUN_000bc9dc,DEFAULT,false,__stdcall,1,1,,2,0,3,0,application,recovered
0x000bca28,76,FUN_000bca28,DEFAULT,false,__stdcall,1,0,,4,0,1,0,application,recovered
0x000bca74,16,FUN_000bca74,DEFAULT,false,__stdcall,2,2,,0,0,0,0,application,recovered
0x000bca84,2,FUN_000bca84,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bca88,66,FUN_000bca88,DEFAULT,false,__stdcall,2,0,,20,0,0,0,application,recovered
0x000bcaca,2,FUN_000bcaca,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bcace,104,FUN_000bcace,DEFAULT,false,__stdcall,2,0,,31,0,0,0,application,recovered
0x000bcb36,2,FUN_000bcb36,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bcb3a,1396,application_input_snapshot_update,USER_DEFINED,false,__stdcall,2,0,,400,0,10,0,application,annotated
0x000bd0ae,2,FUN_000bd0ae,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bd0b2,92,FUN_000bd0b2,DEFAULT,false,__stdcall,1,0,,31,0,0,0,application,recovered
0x000bd10e,5404,eps_subsystem_init_orchestrator,USER_DEFINED,false,__stdcall,1,101,,1743,0,9,0,application,annotated
0x000be62a,96,FUN_000be62a,DEFAULT,false,__stdcall,1,0,,30,0,0,0,application,recovered
0x000be68a,96,FUN_000be68a,DEFAULT,false,__stdcall,1,0,,30,0,0,0,application,recovered
0x000be6ea,186,FUN_000be6ea,DEFAULT,false,__stdcall,1,0,,56,0,0,0,application,recovered
0x000be7a4,96,FUN_000be7a4,DEFAULT,false,__stdcall,1,0,,30,0,0,0,application,recovered
0x000be804,226,FUN_000be804,DEFAULT,false,__stdcall,1,0,,66,0,0,0,application,recovered
0x000be8e6,404,FUN_000be8e6,DEFAULT,false,__stdcall,1,0,,122,0,0,0,application,recovered
0x000bea7a,134,FUN_000bea7a,DEFAULT,false,__stdcall,1,13,,0,0,0,0,application,recovered
0x000beb00,68,FUN_000beb00,DEFAULT,false,__stdcall,1,7,,0,0,0,0,application,recovered
0x000beb44,178,FUN_000beb44,DEFAULT,false,__stdcall,1,17,,0,0,0,0,application,recovered
0x000bebf6,86,FUN_000bebf6,DEFAULT,false,__stdcall,1,9,,0,0,0,0,application,recovered
0x000bec4c,1330,system_mode_per_tick_dispatcher,USER_DEFINED,false,__stdcall,1,159,,0,0,0,0,application,annotated
0x000bf17e,504,FUN_000bf17e,DEFAULT,false,__stdcall,1,80,,0,0,0,0,application,recovered
0x000bf376,66,FUN_000bf376,DEFAULT,false,__stdcall,1,0,,13,0,2,0,application,recovered
0x000bf3b8,150,FUN_000bf3b8,DEFAULT,false,__stdcall,1,0,,4,0,9,0,application,recovered
0x000bf44e,434,FUN_000bf44e,DEFAULT,false,__stdcall,1,0,,0,0,1,0,application,recovered
0x000bf600,194,FUN_000bf600,DEFAULT,false,__stdcall,1,3,,12,0,6,0,application,recovered
0x000bf6c2,70,FUN_000bf6c2,DEFAULT,false,__stdcall,1,0,,7,0,2,0,application,recovered
0x000bf708,40,FUN_000bf708,DEFAULT,false,__stdcall,1,0,,9,0,0,0,application,recovered
0x000bf730,32,FUN_000bf730,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000bf750,128,FUN_000bf750,DEFAULT,false,__stdcall,1,1,,20,0,0,0,application,recovered
0x000bf7d0,222,FUN_000bf7d0,DEFAULT,false,__stdcall,1,0,,53,0,0,0,application,recovered
0x000bf8ae,22,FUN_000bf8ae,DEFAULT,false,__stdcall,1,0,,5,0,0,0,application,recovered
0x000bf8c4,166,FUN_000bf8c4,DEFAULT,false,__stdcall,1,0,,21,0,0,0,application,recovered
0x000bf96a,86,FUN_000bf96a,DEFAULT,false,__stdcall,1,0,,11,0,0,0,application,recovered
0x000bf9c0,82,FUN_000bf9c0,DEFAULT,false,__stdcall,1,0,,10,0,0,0,application,recovered
0x000bfa12,52,FUN_000bfa12,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000bfa46,44,FUN_000bfa46,DEFAULT,false,__stdcall,1,0,,5,0,0,0,application,recovered
0x000bfa72,48,FUN_000bfa72,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000bfaa2,26,FUN_000bfaa2,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x000bfabc,58,FUN_000bfabc,DEFAULT,false,__stdcall,1,0,,5,0,0,0,application,recovered
0x000bfaf6,26,FUN_000bfaf6,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x000bfb10,20,FUN_000bfb10,DEFAULT,false,__stdcall,1,3,,0,0,0,0,application,recovered
0x000bfb24,96,FUN_000bfb24,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000bfb84,36,FUN_000bfb84,DEFAULT,false,__stdcall,1,7,,0,0,0,0,application,recovered
0x000bfba8,282,FUN_000bfba8,DEFAULT,false,__stdcall,1,0,,21,0,3,0,application,recovered
0x000bfcc2,106,FUN_000bfcc2,DEFAULT,false,__stdcall,1,0,,7,0,0,0,application,recovered
0x000bfd2c,24,FUN_000bfd2c,DEFAULT,false,__stdcall,1,4,,0,0,0,0,application,recovered
0x000bfd44,20,FUN_000bfd44,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x000bfd58,78,FUN_000bfd58,DEFAULT,false,__stdcall,1,0,,4,0,1,0,application,recovered
0x000bfda6,16,FUN_000bfda6,DEFAULT,false,__stdcall,1,2,,0,0,0,0,application,recovered
0x000bfdb6,214,FUN_000bfdb6,DEFAULT,false,__stdcall,1,2,,38,0,1,0,application,recovered
0x000bfe8c,102,FUN_000bfe8c,DEFAULT,false,__stdcall,1,2,,19,0,1,0,application,recovered
0x000bfef2,78,FUN_000bfef2,DEFAULT,false,__stdcall,1,0,,18,0,0,0,application,recovered
0x000bff40,194,FUN_000bff40,DEFAULT,false,__stdcall,1,0,,13,0,3,0,application,recovered
0x000c0002,194,FUN_000c0002,DEFAULT,false,__stdcall,1,0,,13,0,3,0,application,recovered
0x000c00c4,212,FUN_000c00c4,DEFAULT,false,__stdcall,1,2,,17,0,2,0,application,recovered
0x000c0198,20,FUN_000c0198,DEFAULT,false,__stdcall,1,3,,0,0,0,0,application,recovered
0x000c01ac,72,FUN_000c01ac,DEFAULT,false,__stdcall,1,2,,12,0,1,0,application,recovered
0x000c01f4,202,FUN_000c01f4,DEFAULT,false,__stdcall,1,3,,18,0,4,0,application,recovered
0x000c02be,24,FUN_000c02be,DEFAULT,false,__stdcall,1,1,,3,0,0,0,application,recovered
0x000c02d6,176,FUN_000c02d6,DEFAULT,false,__stdcall,1,2,,14,0,3,0,application,recovered
0x000c0386,28,FUN_000c0386,DEFAULT,false,__stdcall,2,1,,4,0,0,0,application,recovered
0x000c03a2,54,FUN_000c03a2,DEFAULT,false,__stdcall,1,2,,5,0,0,0,application,recovered
0x000c03d8,98,FUN_000c03d8,DEFAULT,false,__stdcall,1,1,,7,0,3,0,application,recovered
0x000c043a,120,FUN_000c043a,DEFAULT,false,__stdcall,1,3,,11,0,2,0,application,recovered
0x000c04b2,2,FUN_000c04b2,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000c04b4,26,FUN_000c04b4,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000c04ce,166,FUN_000c04ce,DEFAULT,false,__stdcall,1,2,,10,0,1,0,application,recovered
0x000c0574,142,FUN_000c0574,DEFAULT,false,__stdcall,1,0,,35,0,0,0,application,recovered
0x000c0602,328,FUN_000c0602,DEFAULT,false,__stdcall,1,2,,19,0,10,0,application,recovered
0x000c074a,52,FUN_000c074a,DEFAULT,false,__stdcall,1,1,,5,0,0,0,application,recovered
0x000c077e,124,FUN_000c077e,DEFAULT,false,__stdcall,1,0,,6,0,2,0,application,recovered
0x000c07fa,212,FUN_000c07fa,DEFAULT,false,__stdcall,1,3,,14,0,2,0,application,recovered
0x000c08ce,62,FUN_000c08ce,DEFAULT,false,__stdcall,1,1,,2,0,1,0,application,recovered
0x000c090c,242,FUN_000c090c,DEFAULT,false,__stdcall,1,1,,14,0,2,0,application,recovered
0x000c09fe,72,FUN_000c09fe,DEFAULT,false,__stdcall,1,2,,4,0,0,0,application,recovered
0x000c0a46,84,FUN_000c0a46,DEFAULT,false,__stdcall,1,1,,5,0,2,0,application,recovered
0x000c0a9a,82,FUN_000c0a9a,DEFAULT,false,__stdcall,1,1,,5,0,2,0,application,recovered
0x000c0aec,82,FUN_000c0aec,DEFAULT,false,__stdcall,1,1,,5,0,2,0,application,recovered
0x000c0b3e,172,FUN_000c0b3e,DEFAULT,false,__stdcall,1,4,,14,0,1,0,application,recovered
0x000c0bea,122,FUN_000c0bea,DEFAULT,false,__stdcall,1,5,,23,0,0,0,application,recovered
0x000c0c64,36,FUN_000c0c64,DEFAULT,false,__stdcall,1,1,,6,0,0,0,application,recovered
0x000c0c88,38,FUN_000c0c88,DEFAULT,false,__stdcall,1,0,,5,0,0,0,application,recovered
0x000c0cae,182,FUN_000c0cae,DEFAULT,false,__stdcall,1,2,,36,0,1,0,application,recovered
0x000c0d64,24,FUN_000c0d64,DEFAULT,false,__stdcall,1,4,,0,0,0,0,application,recovered
0x000c0d7c,24,FUN_000c0d7c,DEFAULT,false,__stdcall,1,4,,0,0,0,0,application,recovered
0x000c0d94,206,FUN_000c0d94,DEFAULT,false,__stdcall,1,1,,10,0,5,0,application,recovered
0x000c0e62,88,FUN_000c0e62,DEFAULT,false,__stdcall,1,2,,6,0,2,0,application,recovered
0x000c0eba,176,FUN_000c0eba,DEFAULT,false,__stdcall,1,2,,14,0,2,0,application,recovered
0x000c0f6a,240,FUN_000c0f6a,DEFAULT,false,__stdcall,1,1,,16,0,3,0,application,recovered
0x000c105a,136,FUN_000c105a,DEFAULT,false,__stdcall,1,1,,10,0,0,0,application,recovered
0x000c10e2,40,FUN_000c10e2,DEFAULT,false,__stdcall,1,5,,1,0,0,0,application,recovered
0x000c110a,96,FUN_000c110a,DEFAULT,false,__stdcall,1,0,,7,0,5,0,application,recovered
0x000c116a,126,FUN_000c116a,DEFAULT,false,__stdcall,1,1,,11,0,1,0,application,recovered
0x000c11e8,76,FUN_000c11e8,DEFAULT,false,__stdcall,1,6,,6,0,0,0,application,recovered
0x000c1234,146,FUN_000c1234,DEFAULT,false,__stdcall,1,0,,14,0,2,0,application,recovered
0x000c12c6,62,FUN_000c12c6,DEFAULT,false,__stdcall,1,4,,4,0,1,0,application,recovered
0x000c1304,70,FUN_000c1304,DEFAULT,false,__stdcall,1,0,,17,0,0,0,application,recovered
0x000c134a,212,FUN_000c134a,DEFAULT,false,__stdcall,1,1,,8,0,4,0,application,recovered
0x000c141e,70,FUN_000c141e,DEFAULT,false,__stdcall,1,0,,16,0,0,0,application,recovered
0x000c1464,50,FUN_000c1464,DEFAULT,false,__stdcall,2,1,,4,0,1,0,application,recovered
0x000c1496,76,FUN_000c1496,DEFAULT,false,__stdcall,1,0,,9,0,1,0,application,recovered
0x000c14e2,62,FUN_000c14e2,DEFAULT,false,__stdcall,1,0,,7,0,1,0,application,recovered
0x000c1520,68,FUN_000c1520,DEFAULT,false,__stdcall,1,0,,8,0,1,0,application,recovered
0x000c1564,66,FUN_000c1564,DEFAULT,false,__stdcall,1,4,,3,0,0,0,application,recovered
0x000c15a6,190,FUN_000c15a6,DEFAULT,false,__stdcall,1,3,,3,0,2,0,application,recovered
0x000c1664,224,FUN_000c1664,DEFAULT,false,__stdcall,1,2,,29,0,2,0,application,recovered
0x000c1744,44,FUN_000c1744,DEFAULT,false,__stdcall,1,0,,8,0,1,0,application,recovered
0x000c1770,62,FUN_000c1770,DEFAULT,false,__stdcall,1,0,,4,0,2,0,application,recovered
0x000c17ae,50,FUN_000c17ae,DEFAULT,false,__stdcall,1,0,,2,0,3,0,application,recovered
0x000c17e0,42,FUN_000c17e0,DEFAULT,false,__stdcall,1,1,,0,0,1,0,application,recovered
0x000c180a,42,FUN_000c180a,DEFAULT,false,__stdcall,1,1,,0,0,1,0,application,recovered
0x000c1834,88,FUN_000c1834,DEFAULT,false,__stdcall,1,2,,4,0,1,0,application,recovered
0x000c188c,62,FUN_000c188c,DEFAULT,false,__stdcall,1,0,,5,0,0,0,application,recovered
0x000c18ca,66,FUN_000c18ca,DEFAULT,false,__stdcall,1,2,,5,0,1,0,application,recovered
0x000c190c,36,FUN_000c190c,DEFAULT,false,__stdcall,1,5,,1,0,0,0,application,recovered
0x000c1930,26,FUN_000c1930,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000c194a,74,FUN_000c194a,DEFAULT,false,__stdcall,1,0,,1,0,2,0,application,recovered
0x000c1994,154,FUN_000c1994,DEFAULT,false,__stdcall,1,2,,13,0,0,0,application,recovered
0x000c1a2e,120,FUN_000c1a2e,DEFAULT,false,__stdcall,1,0,,25,0,2,0,application,recovered
0x000c1aa6,138,FUN_000c1aa6,DEFAULT,false,__stdcall,1,0,,12,0,3,0,application,recovered
0x000c1b30,162,FUN_000c1b30,DEFAULT,false,__stdcall,1,1,,12,0,3,0,application,recovered
0x000c1bd2,112,FUN_000c1bd2,DEFAULT,false,__stdcall,1,1,,8,0,2,0,application,recovered
0x000c1c42,214,FUN_000c1c42,DEFAULT,false,__stdcall,1,1,,12,0,4,0,application,recovered
0x000c1d18,270,FUN_000c1d18,DEFAULT,false,__stdcall,1,0,,12,0,4,0,application,recovered
0x000c1e26,30,FUN_000c1e26,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000c1e44,200,FUN_000c1e44,DEFAULT,false,__stdcall,1,1,,8,0,9,0,application,recovered
0x000c1f0c,26,FUN_000c1f0c,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x000c1f26,42,FUN_000c1f26,DEFAULT,false,__stdcall,1,0,,10,0,0,0,application,recovered
0x000c1f50,60,FUN_000c1f50,DEFAULT,false,__stdcall,1,2,,4,0,1,0,application,recovered
0x000c1f8c,190,FUN_000c1f8c,DEFAULT,false,__stdcall,1,2,,10,0,3,0,application,recovered
0x000c204a,44,FUN_000c204a,DEFAULT,false,__stdcall,1,0,,4,0,2,0,application,recovered
0x000c2076,40,FUN_000c2076,DEFAULT,false,__stdcall,1,1,,3,0,1,0,application,recovered
0x000c209e,18,FUN_000c209e,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x000c20b0,280,FUN_000c20b0,DEFAULT,false,__stdcall,1,2,,11,0,7,0,application,recovered
0x000c21c8,154,FUN_000c21c8,DEFAULT,false,__stdcall,1,0,,13,0,0,0,application,recovered
0x000c2262,34,FUN_000c2262,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x000c2284,58,FUN_000c2284,DEFAULT,false,__stdcall,1,0,,10,0,0,0,application,recovered
0x000c22be,58,FUN_000c22be,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x000c22f8,126,FUN_000c22f8,DEFAULT,false,__stdcall,1,0,,7,0,5,0,application,recovered
0x000c2376,26,FUN_000c2376,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x000c2390,58,FUN_000c2390,DEFAULT,false,__stdcall,1,0,,10,0,0,0,application,recovered
0x000c23ca,58,FUN_000c23ca,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x000c2404,126,FUN_000c2404,DEFAULT,false,__stdcall,1,0,,7,0,5,0,application,recovered
0x000c2482,26,FUN_000c2482,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x000c249c,58,FUN_000c249c,DEFAULT,false,__stdcall,1,0,,10,0,0,0,application,recovered
0x000c24d6,58,FUN_000c24d6,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x000c2510,126,FUN_000c2510,DEFAULT,false,__stdcall,1,0,,7,0,5,0,application,recovered
0x000c258e,26,FUN_000c258e,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x000c25a8,26,FUN_000c25a8,DEFAULT,false,__stdcall,1,0,,6,0,0,0,application,recovered
0x000c25c2,70,FUN_000c25c2,DEFAULT,false,__stdcall,1,3,,4,0,2,0,application,recovered
0x000c2608,70,FUN_000c2608,DEFAULT,false,__stdcall,1,3,,4,0,2,0,application,recovered
0x000c264e,70,FUN_000c264e,DEFAULT,false,__stdcall,1,3,,4,0,2,0,application,recovered
0x000c2694,214,FUN_000c2694,DEFAULT,false,__stdcall,1,0,,53,0,0,0,application,recovered
0x000c276a,460,FUN_000c276a,DEFAULT,false,__stdcall,1,0,,21,0,8,0,application,recovered
0x000c2936,480,FUN_000c2936,DEFAULT,false,__stdcall,1,0,,19,0,8,0,application,recovered
0x000c2b16,138,FUN_000c2b16,DEFAULT,false,__stdcall,1,0,,10,0,4,0,application,recovered
0x000c2ba0,138,FUN_000c2ba0,DEFAULT,false,__stdcall,1,0,,10,0,4,0,application,recovered
0x000c2c2a,26,FUN_000c2c2a,DEFAULT,false,__stdcall,1,1,,2,0,1,0,application,recovered
0x000c2c44,230,FUN_000c2c44,DEFAULT,false,__stdcall,1,0,,8,0,6,0,application,recovered
0x000c2d2a,240,FUN_000c2d2a,DEFAULT,false,__stdcall,1,0,,8,0,6,0,application,recovered
0x000c2e1a,16,FUN_000c2e1a,DEFAULT,false,__stdcall,1,2,,0,0,0,0,application,recovered
0x000c2e2a,74,FUN_000c2e2a,DEFAULT,false,__stdcall,1,0,,18,0,0,0,application,recovered
0x000c2e74,104,FUN_000c2e74,DEFAULT,false,__stdcall,1,0,,9,0,0,0,application,recovered
0x000c2edc,138,FUN_000c2edc,DEFAULT,false,__stdcall,1,0,,10,0,4,0,application,recovered
0x000c2f66,230,FUN_000c2f66,DEFAULT,false,__stdcall,1,0,,8,0,6,0,application,recovered
0x000c304c,82,FUN_000c304c,DEFAULT,false,__stdcall,1,0,,20,0,0,0,application,recovered
0x000c309e,128,FUN_000c309e,DEFAULT,false,__stdcall,1,0,,13,0,4,0,application,recovered
0x000c311e,160,FUN_000c311e,DEFAULT,false,__stdcall,1,0,,9,0,3,0,application,recovered
0x000c31be,160,FUN_000c31be,DEFAULT,false,__stdcall,1,0,,9,0,3,0,application,recovered
0x000c325e,92,FUN_000c325e,DEFAULT,false,__stdcall,1,0,,4,0,3,0,application,recovered
0x000c32ba,40,FUN_000c32ba,DEFAULT,false,__stdcall,1,4,,1,0,0,0,application,recovered
