region,topology_group_key,shape_sha256,component_hex,component_index,ecu_domain,bus_index,bus_name,gateway_names,junction_name
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x62,98,Combination Meter,33,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x69,105,Head Up Display,33,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x80,128,P-Seat,33,Bus 5,Central Gateway,No. 11 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xA5,165,Front Door RH/R-Mirror (FR-Door/R-Mirror),33,Bus 5,Central Gateway,No. 10 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xA6,166,Front Door LH/L-Mirror (FL-Door/L-Mirror),33,Bus 5,Central Gateway,No. 11 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xA8,168,Multiplex Tilt and Telescopic,33,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xAB,171,D-Seat,33,Bus 5,Central Gateway,No. 10 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0xDE,222,Rear Console Switch,33,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x31,49,DRS,34,Bus 6,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x34,52,Steering Control (VGRS),34,Bus 6,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x36,54,Suspension Control (Air Suspension) Secondary Line,34,Bus 6,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x37,55,Suspension Control (Air Suspension1),34,Bus 6,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x38,56,Suspension Control (Air Suspension),34,Bus 6,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F58B9,4ea9a510651bd1e8699c602af1fddd72eab1e99fe77e7c2416f2bc028e19c68a,0x58,88,58,34,Bus 6,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x01,1,Driving Support (Cruise Control-ACC),23,Bus 1,Central Gateway,No. 6 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x03,3,Driving Support Secondary Line,23,Bus 1,Central Gateway,No. 6 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x0C,12,ITS Connect,23,Bus 1,Central Gateway,No. 7 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x0F,15,Front Radar,23,Bus 1,Central Gateway,No. 6 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x10,16,Front Side Radar Master,23,Bus 1,Central Gateway,No. 7 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x41,65,Blind Spot Monitor Master,23,Bus 1,Central Gateway,No. 16 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x5D,93,Seat Belt Control (Pre-Collision),23,Bus 1,Central Gateway,No. 16 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x67,103,Clearance Warning (Clearance Sonar),23,Bus 1,Central Gateway,No. 16 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x68,104,Parking Assist Monitor System / Rear Camera,23,Bus 1,Central Gateway,No. 16 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x6D,109,Front Camera Module,23,Bus 1,Central Gateway,No. 7 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,23,Bus 1,Central Gateway,No. 6 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xEB,235,Grille Shutter,23,Bus 1,Central Gateway,No. 7 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x09,9,Motor Generator,24,Bus 2,Central Gateway,No. 13 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x13,19,ECM (Engine),24,Bus 2,Central Gateway,No. 13 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x16,22,Hybrid Vehicle Control,24,Bus 2,Central Gateway,No. 13 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x1C,28,Transmission Control,24,Bus 2,Central Gateway,No. 9 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x25,37,Hybrid Vehicle Control2,24,Bus 2,Central Gateway,No. 13 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x29,41,Skid Control (ABS/VSC/TRAC),24,Bus 2,Central Gateway,No. 9 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xD4,212,Sub Battery System,24,Bus 2,Central Gateway,No. 13 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xD5,213,HV Battery,24,Bus 2,Central Gateway,No. 13 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x61,97,Display and Navigation (AVN),25,Bus 3,Central Gateway,No. 1 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xA4,164,Rear Door RH (RR-Door) / RR Door / RH PSD,25,Bus 3,Central Gateway,No. 21 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xA7,167,Rear Door LH (RL-Door) / RL Door / LH PSD,25,Bus 3,Central Gateway,No. 21 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xAE,174,Active Noise Control,25,Bus 3,Central Gateway,No. 21 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xB8,184,Back Door,25,Bus 3,Central Gateway,No. 21 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xC7,199,DCM,25,Bus 3,Central Gateway,No. 1 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xC8,200,Accessory Gateway,25,Bus 3,Central Gateway,No. 1 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x13,19,ECM (Engine),26,Bus 4,Central Gateway,No. 12 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x16,22,Hybrid Vehicle Control,26,Bus 4,Central Gateway,No. 4 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x25,37,Hybrid Vehicle Control2,26,Bus 4,Central Gateway,No. 4 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x29,41,Skid Control (ABS/VSC/TRAC),26,Bus 4,Central Gateway,No. 12 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x2A,42,Tire Pressure,26,Bus 4,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x2C,44,Electric Parking Brake,26,Bus 4,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x2F,47,Pedestrian Protection,26,Bus 4,Central Gateway,No. 4 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x31,49,DRS,26,Bus 4,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x32,50,Power Steering (EPS),26,Bus 4,Central Gateway,No. 12 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x34,52,Steering Control (VGRS),26,Bus 4,Central Gateway,No. 4 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x36,54,Suspension Control (Air Suspension) Secondary Line,26,Bus 4,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x37,55,Suspension Control (Air Suspension1),26,Bus 4,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x38,56,Suspension Control (Air Suspension),26,Bus 4,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x47,71,Airbag,26,Bus 4,Central Gateway,No. 4 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x5B,91,Occupant Detection,26,Bus 4,Central Gateway,No. 14 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xF0,240,Spiral cable (Steering Angle Sensor),26,Bus 4,Central Gateway,No. 4 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xF1,241,Yaw Rate Sensor,26,Bus 4,Central Gateway,No. 4 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x05,5,Power Management,27,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x1D,29,HL AutoLeveling/AFS/AHS,27,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x1E,30,HL AutoLeveling/AFS/AHS (Sub),27,Bus 5,Central Gateway,No. 11 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x40,64,Main Body,27,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x46,70,Air Conditioning Amplifier,27,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x62,98,Combination Meter,27,Bus 5,Central Gateway,No. 10 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x69,105,Head Up Display,27,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0x80,128,P-Seat,27,Bus 5,Central Gateway,No. 11 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xA5,165,Front Door RH/R-Mirror (FR-Door/R-Mirror),27,Bus 5,Central Gateway,No. 10 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xA6,166,Front Door LH/L-Mirror (FL-Door/L-Mirror),27,Bus 5,Central Gateway,No. 11 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xA8,168,Multiplex Tilt and Telescopic,27,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xAB,171,D-Seat,27,Bus 5,Central Gateway,No. 10 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xB5,181,Certification (Smart),27,Bus 5,Central Gateway,No. 2 CAN Junction Connector
JP,0x004F588D,50987ba21be30fc1827d268e189c0be2cdc8b9d9b0b83cdade880538d33ebea1,0xDE,222,Rear Console Switch,27,Bus 5,Central Gateway,No. 11 CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x0F,15,Front Radar,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x67,103,Clearance Warning (Clearance Sonar),29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x68,104,Parking Assist Monitor System / Rear Camera,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x07,7,Stop and Go/Start,30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x19,25,TCM,30,Bus 2,Central Gateway,No. 6 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x69,105,Head Up Display,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x6B,107,Digital Rear-View Mirror,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x1A,26,Four Wheel Drive Control,34,Bus 6,Central Gateway,No. 9 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 9 Global CAN Junction Connector
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0xB6,182,Accessory Gateway,35,Bus 7,Central Gateway,
JP,0x004F589D,52ad74248897d5502077f06d89d73857b1c0d03bbdbf1b7fdc08e88d7fabe488,0xB7,183,Remote Engine Starter,35,Bus 7,Central Gateway,
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x0C,12,ITS Connect,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x0F,15,Front Radar,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 12 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x67,103,Clearance Warning (Clearance Sonar),29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x68,104,Parking Assist Monitor System / Rear Camera,29,Bus 1,Central Gateway,No. 12 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,29,Bus 1,Central Gateway,No. 8 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x07,7,Stop and Go/Start,30,Bus 2,Central Gateway,No. 7 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,No. 7 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x19,25,TCM,30,Bus 2,Central Gateway,No. 7 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x69,105,Head Up Display,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xAE,174,Active Noise Control,31,Bus 3,Central Gateway,No. 6 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 6 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 6 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xDC,220,D-SEAT SW,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x28,40,Brake Booster,32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x2E,46,2E,32,Bus 4,Central Gateway,No. 10 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 10 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 10 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x1D,29,HL AutoLeveling/AFS/AHS,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x1E,30,HL AutoLeveling/AFS/AHS (Sub),33,Bus 5,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xA5,165,Front Door RH/R-Mirror (FR-Door/R-Mirror),33,Bus 5,Central Gateway,No. 4 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xA6,166,Front Door LH/L-Mirror (FL-Door/L-Mirror),33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xA8,168,Multiplex Tilt and Telescopic,33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xAB,171,D-Seat,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 3 Global CAN Junction Connector
JP,0x004F58BA,5369dc1c322c7990748c52c3db78704d6a99e0ff574cee16701f20e52904dec6,0xB8,184,Back Door,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
