entry_addr,function_bytes,caller_count,callee_count,indirect_reference_count,ram_ref_count,ram_read_ref_count,ram_write_ref_count,mmio_ref_count,codeflash_data_ref_count,string_ref_count,root_kind,review_state,score_size_norm,score_callers_norm,score_callees_norm,score_indirect_norm,score_ram_norm,score_ram_rw_density_norm,score_mmio_norm,score_codeflash_data_norm,score_strings_norm,score_unreviewed_norm,final_score,rank,scalar_top_n,strata,selected_for_sweep,selection_date,review_date,review_result
0x0008e36c,22,1,1,0,0,0,0,0,1,0,,unreviewed,0.331287,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.146864,4735,false,,false,,,
0x0008e382,104,2,2,0,3,1,2,0,1,0,,unreviewed,0.491723,0.246638,0.187270,0.000000,0.172736,0.078773,0.000000,0.164272,0.000000,1.000000,0.225393,1544,false,,false,,,
0x0008e3ea,60,1,3,0,5,2,0,0,0,0,,unreviewed,0.434342,0.155611,0.236308,0.000000,0.223258,0.090827,0.000000,0.000000,0.000000,1.000000,0.209529,2110,false,,false,,,
0x0008e426,92,1,2,0,2,1,1,0,1,0,,unreviewed,0.478901,0.155611,0.187270,0.000000,0.136890,0.059572,0.000000,0.164272,0.000000,1.000000,0.206660,2192,false,,false,,,
0x0008e482,56,2,2,0,3,0,0,0,0,0,,unreviewed,0.427176,0.246638,0.187270,0.000000,0.172736,0.000000,0.000000,0.000000,0.000000,1.000000,0.194466,2649,false,,false,,,
0x0008e4ba,396,1,11,0,5,1,2,0,10,0,,unreviewed,0.632244,0.155611,0.423578,0.000000,0.223258,0.020906,0.000000,0.568288,0.000000,1.000000,0.289585,186,false,,false,,,
0x0008e646,52,1,0,0,0,0,0,0,3,0,,unreviewed,0.419489,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.328544,0.000000,1.000000,0.160782,4169,false,,false,,,
0x0008e67a,134,1,6,0,2,1,0,0,1,0,,unreviewed,0.518276,0.155611,0.331700,0.000000,0.136890,0.020595,0.000000,0.164272,0.000000,1.000000,0.223513,1594,false,,false,,,
0x0008e700,58,1,3,0,0,0,0,0,0,0,,unreviewed,0.430820,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.166740,3856,false,,false,,,
0x0008e73a,90,1,0,0,3,3,2,0,0,0,,unreviewed,0.476604,0.155611,0.000000,0.000000,0.172736,0.149765,0.000000,0.000000,0.000000,1.000000,0.193505,2689,false,,false,,,
0x0008e7c6,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5351,false,,false,,,
0x0008e7d4,24,1,1,0,3,0,3,0,0,0,,unreviewed,0.340097,0.155611,0.118154,0.000000,0.172736,0.326257,0.000000,0.000000,0.000000,1.000000,0.201928,2366,false,,false,,,
0x0008e7ec,30,2,0,0,0,0,0,0,2,0,,unreviewed,0.362825,0.246638,0.000000,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.155594,4373,false,,false,,,
0x0008e80a,104,2,1,0,0,0,0,0,4,0,,unreviewed,0.491723,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.197875,2524,false,,false,,,
0x0008e8e6,86,0,3,1,0,0,0,0,0,0,,unreviewed,0.471854,0.000000,0.236308,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.174945,3507,false,,false,,,
0x0008e942,58,0,3,1,0,0,0,0,0,0,,unreviewed,0.430820,0.000000,0.236308,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.167559,3824,false,,false,,,
0x0008e97c,36,1,2,0,0,0,0,0,0,0,,unreviewed,0.381518,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.152961,4511,false,,false,,,
0x0008e9a0,26,1,1,0,1,1,0,0,0,0,,unreviewed,0.348228,0.155611,0.118154,0.000000,0.086368,0.104540,0.000000,0.000000,0.000000,1.000000,0.164694,4004,false,,false,,,
0x0008e9ba,66,1,1,0,3,3,3,0,0,0,,unreviewed,0.444255,0.155611,0.118154,0.000000,0.172736,0.241020,0.000000,0.000000,0.000000,1.000000,0.210448,2067,false,,false,,,
0x0008e9fc,76,1,1,0,8,2,3,0,0,0,,unreviewed,0.458953,0.155611,0.118154,0.000000,0.273780,0.176492,0.000000,0.000000,0.000000,1.000000,0.219496,1708,false,,false,,,
0x0008ea4c,120,1,0,0,0,0,0,0,0,0,,unreviewed,0.506708,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.156769,4331,false,,false,,,
0x0008eb2c,62,1,0,0,0,0,0,0,0,0,,unreviewed,0.437751,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144356,4807,false,,false,,,
0x0008ebc2,116,1,0,0,0,0,0,0,0,0,,unreviewed,0.503157,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.156129,4351,false,,false,,,
0x0008ec82,62,1,0,0,0,0,0,0,0,0,,unreviewed,0.437751,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144356,4808,false,,false,,,
0x0008ed0a,126,1,0,0,1,1,0,0,0,0,,unreviewed,0.511822,0.155611,0.000000,0.000000,0.086368,0.021897,0.000000,0.000000,0.000000,1.000000,0.172408,3619,false,,false,,,
0x0008ed88,212,1,2,0,4,1,0,0,0,0,,unreviewed,0.566458,0.155611,0.187270,0.000000,0.200540,0.013035,0.000000,0.000000,0.000000,1.000000,0.215890,1845,false,,false,,,
0x0008ee5c,110,1,2,0,1,0,0,0,0,0,,unreviewed,0.497594,0.155611,0.187270,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.185947,3009,false,,false,,,
0x0008eeca,212,1,5,0,3,0,0,0,0,0,,unreviewed,0.566458,0.155611,0.305424,0.000000,0.172736,0.000000,0.000000,0.000000,0.000000,1.000000,0.222249,1627,false,,false,,,
0x0008ef9e,228,1,4,0,5,2,3,0,1,0,,unreviewed,0.574110,0.155611,0.274345,0.000000,0.223258,0.060089,0.000000,0.164272,0.000000,1.000000,0.244659,868,false,,false,,,
0x0008f084,52,1,3,0,0,0,0,0,0,0,,unreviewed,0.419489,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.164700,4002,false,,false,,,
0x0008f0b8,90,2,3,0,2,0,0,0,3,0,,unreviewed,0.476604,0.246638,0.236308,0.000000,0.136890,0.000000,0.000000,0.328544,0.000000,1.000000,0.222961,1608,false,,false,,,
0x0008f112,78,1,4,0,6,3,3,0,0,0,,unreviewed,0.461662,0.155611,0.274345,0.000000,0.242465,0.205278,0.000000,0.000000,0.000000,1.000000,0.234673,1205,false,,false,,,
0x0008f160,62,1,3,0,7,0,7,0,0,0,,unreviewed,0.437751,0.155611,0.236308,0.000000,0.259104,0.296311,0.000000,0.000000,0.000000,1.000000,0.239819,1042,false,,false,,,
0x0008f19e,50,1,2,0,4,4,0,0,0,0,,unreviewed,0.415425,0.155611,0.187270,0.000000,0.200540,0.213181,0.000000,0.000000,0.000000,1.000000,0.212722,1986,false,,false,,,
0x0008f1d0,16,1,2,0,0,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138171,5065,false,,false,,,
0x0008f1e4,4,1,0,2,0,0,0,0,0,0,,unreviewed,0.170048,0.155611,0.000000,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.122132,5534,false,,false,,,
0x0008f1e8,22,2,1,3,0,0,0,0,0,0,,unreviewed,0.331287,0.246638,0.118154,0.234003,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.178871,3342,false,,false,,,
0x0008f1fe,4,2,0,3,0,0,0,0,0,0,,unreviewed,0.170048,0.246638,0.000000,0.234003,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138033,5087,false,,false,,,
0x0008f202,64,2,1,0,0,0,0,0,0,0,,unreviewed,0.441053,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.165869,3941,false,,false,,,
0x0008f242,64,2,1,0,0,0,0,0,0,0,,unreviewed,0.441053,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.165869,3942,false,,false,,,
0x0008f282,194,1,2,0,0,0,0,0,4,0,,unreviewed,0.557129,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.207457,2166,false,,false,,,
0x0008f344,160,1,2,0,0,0,0,0,0,0,,unreviewed,0.536886,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.180928,3232,false,,false,,,
0x0008f3e4,184,2,2,0,0,0,0,0,6,0,,unreviewed,0.551567,0.246638,0.187270,0.000000,0.000000,0.000000,0.000000,0.461170,0.000000,1.000000,0.220343,1685,false,,false,,,
0x0008f49c,40,4,3,0,1,0,1,0,0,0,,unreviewed,0.392365,0.361318,0.236308,0.000000,0.086368,0.068398,0.000000,0.000000,0.000000,1.000000,0.200688,2409,false,,false,,,
0x0008f4c4,144,1,4,0,1,1,0,0,1,0,,unreviewed,0.525826,0.155611,0.274345,0.000000,0.086368,0.019169,0.000000,0.164272,0.000000,1.000000,0.211893,2023,false,,false,,,
0x0008f554,72,6,3,0,0,0,0,0,0,0,,unreviewed,0.453317,0.436856,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.198913,2482,false,,false,,,
0x0008f59c,6,1,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3929,false,,false,,,
0x0008f5a2,6,2,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.246638,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.175002,3499,false,,false,,,
0x0008f5a8,174,2,10,0,0,0,0,0,8,0,,unreviewed,0.545695,0.246638,0.408746,0.000000,0.000000,0.000000,0.000000,0.520730,0.000000,1.000000,0.245007,860,false,,false,,,
0x0008f656,14,3,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.311223,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144440,4798,false,,false,,,
0x0008f670,24,2,0,0,9,0,9,0,0,0,,unreviewed,0.340097,0.246638,0.000000,0.000000,0.286908,0.882111,0.000000,0.000000,0.000000,1.000000,0.281902,249,false,,false,,,
0x0008f688,24,3,1,0,3,0,3,0,0,0,,unreviewed,0.340097,0.311223,0.118154,0.000000,0.172736,0.326257,0.000000,0.000000,0.000000,1.000000,0.217489,1790,false,,false,,,
0x0008f6a0,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5450,false,,false,,,
0x0008f6ac,40,1,0,0,9,0,9,0,0,0,,unreviewed,0.392365,0.155611,0.000000,0.000000,0.286908,0.562142,0.000000,0.000000,0.000000,1.000000,0.243811,895,false,,false,,,
0x0008f6d4,6,1,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3930,false,,false,,,
0x0008f6da,32,2,0,0,0,0,0,0,2,0,,unreviewed,0.369430,0.246638,0.000000,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.156783,4329,false,,false,,,
0x0008f6fa,86,1,1,0,2,0,2,0,0,0,,unreviewed,0.471854,0.155611,0.118154,0.000000,0.136890,0.063681,0.000000,0.000000,0.000000,1.000000,0.189117,2876,false,,false,,,
0x0008f750,256,1,6,0,3,1,2,0,0,0,,unreviewed,0.586298,0.155611,0.331700,0.000000,0.172736,0.032272,0.000000,0.000000,0.000000,1.000000,0.232321,1278,false,,false,,,
0x0008f850,248,1,11,0,2,1,1,0,0,0,,unreviewed,0.582957,0.155611,0.423578,0.000000,0.136890,0.022249,0.000000,0.000000,0.000000,1.000000,0.234686,1204,false,,false,,,
0x0008f948,42,2,3,0,2,1,0,0,0,0,,unreviewed,0.397397,0.246638,0.236308,0.000000,0.136890,0.065179,0.000000,0.000000,0.000000,1.000000,0.196812,2559,false,,false,,,
0x0008f972,6,2,0,0,1,0,0,0,0,0,,unreviewed,0.205599,0.246638,0.000000,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.123763,5510,false,,false,,,
0x0008f978,6,4,0,0,1,1,0,0,0,0,,unreviewed,0.205599,0.361318,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.186470,2989,false,,false,,,
0x0008f97e,6,1,0,0,0,0,0,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.102569,5697,false,,false,,,
0x0008f984,12,1,0,0,1,1,0,0,0,0,,unreviewed,0.271005,0.155611,0.000000,0.000000,0.086368,0.221717,0.000000,0.000000,0.000000,1.000000,0.153039,4503,false,,false,,,
0x0008f990,6,1,0,0,1,1,0,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3931,false,,false,,,
0x0008f996,26,1,0,0,2,1,0,0,0,0,,unreviewed,0.348228,0.155611,0.000000,0.000000,0.136890,0.104540,0.000000,0.000000,0.000000,1.000000,0.159952,4206,false,,false,,,
0x0008f9b0,38,1,0,0,0,0,0,0,0,0,,unreviewed,0.387081,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.135236,5192,false,,false,,,
0x0008f9d6,144,1,1,0,0,0,0,0,5,0,,unreviewed,0.525826,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.424637,0.000000,1.000000,0.197504,2532,false,,false,,,
0x0008fa72,14,1,1,2,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.154841,4431,false,,false,,,
0x0008fa80,14,1,1,2,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.154841,4432,false,,false,,,
0x0008fa8e,14,4,1,2,0,0,0,0,0,0,,unreviewed,0.286124,0.361318,0.118154,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.175412,3481,false,,false,,,
0x0008fa9c,30,1,0,0,5,0,5,0,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.223258,0.426994,0.000000,0.000000,0.000000,1.000000,0.213365,1953,false,,false,,,
0x0008faba,86,3,2,0,1,0,0,0,4,0,,unreviewed,0.471854,0.311223,0.187270,0.000000,0.086368,0.000000,0.000000,0.381428,0.000000,1.000000,0.219760,1700,false,,false,,,
0x0008fb10,18,1,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133375,5230,false,,false,,,
0x0008fb22,18,1,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133375,5231,false,,false,,,
0x0008fb34,18,1,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133375,5232,false,,false,,,
0x0008fb46,56,4,2,0,1,0,0,0,1,0,,unreviewed,0.427176,0.361318,0.187270,0.000000,0.086368,0.000000,0.000000,0.164272,0.000000,1.000000,0.203698,2308,false,,false,,,
0x0008fc22,236,4,5,0,2,1,0,0,4,0,,unreviewed,0.577738,0.361318,0.305424,0.000000,0.136890,0.011712,0.000000,0.381428,0.000000,1.000000,0.264123,446,false,,false,,,
0x0008fd0e,148,2,3,0,2,1,0,0,4,0,,unreviewed,0.528702,0.246638,0.236308,0.000000,0.136890,0.018653,0.000000,0.381428,0.000000,1.000000,0.237750,1108,false,,false,,,
0x0008fda2,10,1,0,0,1,1,1,0,0,0,,unreviewed,0.253354,0.155611,0.000000,0.000000,0.086368,0.505027,0.000000,0.000000,0.000000,1.000000,0.183860,3105,false,,false,,,
0x0008fdac,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5352,false,,false,,,
0x0008fdba,14,2,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.137982,5098,false,,false,,,
0x0008fdc8,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6249,false,,false,,,
0x0008fdca,20,7,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.466834,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.166400,3866,false,,false,,,
0x0008fdde,20,8,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.493276,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.169045,3769,false,,false,,,
0x0008fdf2,16,9,1,0,0,0,0,0,0,0,,unreviewed,0.299349,0.516930,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.167391,3831,false,,false,,,
0x0008fe02,56,2,7,0,0,0,0,0,0,0,,unreviewed,0.427176,0.246638,0.354462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.187002,2957,false,,false,,,
0x0008fe3a,40,3,4,0,0,0,0,0,0,0,,unreviewed,0.392365,0.311223,0.274345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.179182,3330,false,,false,,,
0x0008fe62,12,0,1,1,0,0,0,0,0,0,,unreviewed,0.271005,0.000000,0.118154,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126976,5385,false,,false,,,
0x0008fe6e,78,1,2,0,0,0,0,0,4,0,,unreviewed,0.461662,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.190273,2837,false,,false,,,
0x0008fed0,12,3,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.311223,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.141719,4984,false,,false,,,
0x0008fedc,24,1,3,0,0,0,0,0,0,0,,unreviewed,0.340097,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.150409,4597,false,,false,,,
0x0008fef4,120,1,5,0,0,0,0,0,5,0,,unreviewed,0.506708,0.155611,0.305424,0.000000,0.000000,0.000000,0.000000,0.424637,0.000000,1.000000,0.212789,1983,false,,false,,,
0x0008ff6c,16,5,1,0,0,0,0,0,0,0,,unreviewed,0.299349,0.402250,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.155923,4356,false,,false,,,
0x0008ff7c,64,0,6,1,0,0,0,0,0,0,,unreviewed,0.441053,0.000000,0.331700,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.178940,3341,false,,false,,,
0x0008ffbc,16,1,1,0,0,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.131259,5275,false,,false,,,
0x0008ffcc,50,2,3,0,0,0,0,0,0,0,,reviewed_unknown,0.415425,0.246638,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.173071,3587,false,mandatory-graph-reaudit,true,2026-08-11,2026-08-11,Selected rank 3410 (mandatory-graph-reaudit); decompiled successfully; exact semantics not independently established
0x0008fffe,1,1,0,0,0,0,0,0,0,0,,unreviewed,0.073236,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.078744,6376,false,,false,,,
0x0009000a,28,0,2,1,0,0,0,0,0,0,,unreviewed,0.355778,0.000000,0.187270,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.149147,4631,false,,false,,,
0x0009006a,100,0,12,1,0,0,0,0,0,0,,unreviewed,0.487619,0.000000,0.437222,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.197874,2525,false,,false,,,
0x000900ce,20,0,2,1,0,0,0,0,0,0,,unreviewed,0.321675,0.000000,0.187270,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.143009,4952,false,,false,,,
0x000900e2,26,1,2,0,0,0,0,0,0,0,,unreviewed,0.348228,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.146969,4725,false,,false,,,
0x000900fc,14,3,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.311223,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144440,4799,false,,false,,,
0x0009010a,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5451,false,,false,,,
0x00090158,12,4,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.361318,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.146728,4741,false,,false,,,
0x00090164,46,0,5,1,0,0,0,0,0,0,,unreviewed,0.406795,0.000000,0.305424,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.170146,3731,false,,false,,,
0x00090192,102,4,9,0,0,0,0,0,0,0,,unreviewed,0.489691,0.361318,0.392499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.213526,1947,false,,false,,,
0x000901f8,24,0,3,1,0,0,0,0,0,0,,unreviewed,0.340097,0.000000,0.236308,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.151228,4579,false,,false,,,
0x00090210,62,4,4,0,0,0,0,0,0,0,,unreviewed,0.437751,0.361318,0.274345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.192362,2727,false,,false,,,
0x0009024e,14,9,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.516930,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.165011,3981,false,,false,,,
0x0009025c,30,1,3,0,0,0,0,0,0,0,,unreviewed,0.362825,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.154500,4441,false,,false,,,
0x0009027a,12,3,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.311223,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.141719,4985,false,,false,,,
0x00090286,14,2,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.137982,5099,false,,false,,,
0x00090294,20,1,2,0,0,0,0,0,0,0,,unreviewed,0.321675,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.142190,4977,false,,false,,,
0x000902a8,60,1,10,0,0,0,0,0,0,0,,unreviewed,0.434342,0.155611,0.408746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.184617,3064,false,,false,,,
0x000902e4,48,1,10,0,0,0,0,0,0,0,,unreviewed,0.411198,0.155611,0.408746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.180451,3269,false,,false,,,
0x00090314,18,1,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133375,5233,false,,false,,,
0x00090326,4,1,0,0,0,0,0,0,0,0,,unreviewed,0.170048,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.096170,5768,false,,false,,,
0x0009032a,4,1,0,0,0,0,0,0,0,0,,unreviewed,0.170048,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.096170,5769,false,,false,,,
0x0009032e,16,1,1,0,0,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.131259,5276,false,,false,,,
0x0009033e,16,1,1,0,0,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.131259,5277,false,,false,,,
0x0009034e,48,1,0,0,0,0,0,0,4,0,,unreviewed,0.411198,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.162462,4127,false,,false,,,
0x0009037e,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5353,false,,false,,,
0x0009038c,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5354,false,,false,,,
0x0009039a,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5355,false,,false,,,
0x000903a8,148,1,4,2,0,0,0,0,4,0,,unreviewed,0.528702,0.155611,0.274345,0.185443,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.237010,1138,false,,false,,,
0x0009043c,128,1,11,2,0,0,0,0,2,0,,unreviewed,0.513473,0.155611,0.423578,0.185443,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.241928,964,false,,false,,,
0x000904bc,216,1,16,2,0,0,0,0,4,0,,unreviewed,0.568423,0.155611,0.482950,0.185443,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.265020,438,false,,false,,,
0x00090594,62,0,7,1,0,0,0,0,0,0,,unreviewed,0.437751,0.000000,0.354462,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.180622,3261,false,,false,,,
0x000905d2,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6250,false,,false,,,
0x000905d4,22,0,2,1,0,0,0,0,0,0,,unreviewed,0.331287,0.000000,0.187270,0.117002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144739,4795,false,,false,,,
0x000905ea,140,1,9,2,0,0,0,0,2,0,,unreviewed,0.522871,0.155611,0.392499,0.185443,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.240512,1019,false,,false,,,
0x00090676,82,0,5,1,0,0,0,0,4,0,,unreviewed,0.466881,0.000000,0.305424,0.117002,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.203847,2302,false,,false,,,
0x000906c8,14,2,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.137982,5100,false,,false,,,
0x000906d6,34,1,2,0,2,0,2,0,0,0,,unreviewed,0.375647,0.155611,0.187270,0.000000,0.136890,0.158328,0.000000,0.000000,0.000000,1.000000,0.190069,2848,false,,false,,,
0x000906f8,98,2,2,0,2,2,0,0,0,0,,unreviewed,0.485506,0.246638,0.187270,0.000000,0.136890,0.055961,0.000000,0.000000,0.000000,1.000000,0.206662,2190,false,,false,,,
